measurment_data,sample,temperature,z_average,dispersity,mean_count_rate,volume_mean,intensity_mean,number_mean,file,np_formulation,substance_code,polymer_class,polymer,smiles_monomer,smiles_ru,mn,pdi,mn_method,tg,date,additive,polymer_concentration
"Dienstag, 11. Februar 2020 14:21:31",F3 2,25.0,790.0,0.871,312.1,848.8,558.7,238.4,VAN056_P1(TS-009a)_1.txt,VAN56_P1,TS-009a,methacrylate,Polybenzyl MA,C=C(C)C(=O)OCc1ccccc1,[CH2][C](C)(C(=O)OCc1ccccc1),10200.0,1.18,SEC13,54.0,2020-02-11 00:00:00,None,15
"Dienstag, 11. Februar 2020 14:21:42",F3 3,25.0,935.4,0.9540000000000001,328.2,802.9,625.6,219.3,VAN056_P1(TS-009a)_1.txt,VAN56_P1,TS-009a,methacrylate,Polybenzyl MA,C=C(C)C(=O)OCc1ccccc1,[CH2][C](C)(C(=O)OCc1ccccc1),10200.0,1.18,SEC13,54.0,2020-02-11 00:00:00,None,15
"Dienstag, 11. Februar 2020 14:22:19",F4 1,25.0,611.5,0.508,274.0,1390.0,1133.0,285.1,VAN056_P1(TS-009a)_1.txt,VAN56_P1,TS-009a,methacrylate,Polybenzyl MA,C=C(C)C(=O)OCc1ccccc1,[CH2][C](C)(C(=O)OCc1ccccc1),10200.0,1.18,SEC13,54.0,2020-02-11 00:00:00,PVA,15
"Dienstag, 11. Februar 2020 14:22:30",F4 2,25.0,666.9,0.58,357.6,1401.0,930.6,302.5,VAN056_P1(TS-009a)_1.txt,VAN56_P1,TS-009a,methacrylate,Polybenzyl MA,C=C(C)C(=O)OCc1ccccc1,[CH2][C](C)(C(=O)OCc1ccccc1),10200.0,1.18,SEC13,54.0,2020-02-11 00:00:00,PVA,15
"Dienstag, 11. Februar 2020 14:22:41",F4 3,25.0,625.2,0.575,332.5,2927.0,1883.0,336.3,VAN056_P1(TS-009a)_1.txt,VAN56_P1,TS-009a,methacrylate,Polybenzyl MA,C=C(C)C(=O)OCc1ccccc1,[CH2][C](C)(C(=O)OCc1ccccc1),10200.0,1.18,SEC13,54.0,2020-02-11 00:00:00,PVA,15
"Dienstag, 11. Februar 2020 14:23:13",F5 1,25.0,473.7,0.45899999999999996,246.7,1229.0,946.2,272.8,VAN056_P1(TS-009a)_1.txt,VAN56_P1,TS-009a,methacrylate,Polybenzyl MA,C=C(C)C(=O)OCc1ccccc1,[CH2][C](C)(C(=O)OCc1ccccc1),10200.0,1.18,SEC13,54.0,2020-02-11 00:00:00,PVA,15
"Dienstag, 11. Februar 2020 14:23:24",F5 2,25.0,792.9,0.9540000000000001,371.2,2794.0,2263.0,271.6,VAN056_P1(TS-009a)_1.txt,VAN56_P1,TS-009a,methacrylate,Polybenzyl MA,C=C(C)C(=O)OCc1ccccc1,[CH2][C](C)(C(=O)OCc1ccccc1),10200.0,1.18,SEC13,54.0,2020-02-11 00:00:00,PVA,15
"Dienstag, 11. Februar 2020 14:23:35",F5 3,25.0,486.2,0.43799999999999994,232.4,1328.0,1116.0,295.4,VAN056_P1(TS-009a)_1.txt,VAN56_P1,TS-009a,methacrylate,Polybenzyl MA,C=C(C)C(=O)OCc1ccccc1,[CH2][C](C)(C(=O)OCc1ccccc1),10200.0,1.18,SEC13,54.0,2020-02-11 00:00:00,PVA,15
"Dienstag, 11. Februar 2020 14:24:07",F6 1,25.0,465.5,0.40700000000000003,197.0,1800.0,1032.0,317.1,VAN056_P1(TS-009a)_1.txt,VAN56_P1,TS-009a,methacrylate,Polybenzyl MA,C=C(C)C(=O)OCc1ccccc1,[CH2][C](C)(C(=O)OCc1ccccc1),10200.0,1.18,SEC13,54.0,2020-02-11 00:00:00,PVA,15
"Dienstag, 11. Februar 2020 14:24:18",F6 2,25.0,603.7,0.633,283.2,1433.0,1014.0,191.6,VAN056_P1(TS-009a)_1.txt,VAN56_P1,TS-009a,methacrylate,Polybenzyl MA,C=C(C)C(=O)OCc1ccccc1,[CH2][C](C)(C(=O)OCc1ccccc1),10200.0,1.18,SEC13,54.0,2020-02-11 00:00:00,PVA,15
"Dienstag, 11. Februar 2020 14:24:29",F6 3,25.0,578.7,0.46299999999999997,237.7,1342.0,1222.0,321.9,VAN056_P1(TS-009a)_1.txt,VAN56_P1,TS-009a,methacrylate,Polybenzyl MA,C=C(C)C(=O)OCc1ccccc1,[CH2][C](C)(C(=O)OCc1ccccc1),10200.0,1.18,SEC13,54.0,2020-02-11 00:00:00,PVA,15
"Dienstag, 11. Februar 2020 14:25:11",G1 1,25.0,351.4,0.355,237.3,820.9,518.1,108.5,VAN056_P1(TS-009a)_1.txt,VAN56_P1,TS-009a,methacrylate,Polybenzyl MA,C=C(C)C(=O)OCc1ccccc1,[CH2][C](C)(C(=O)OCc1ccccc1),10200.0,1.18,SEC13,54.0,2020-02-11 00:00:00,None,20
"Dienstag, 11. Februar 2020 14:25:22",G1 2,25.0,374.3,0.293,256.7,662.1,484.5,125.9,VAN056_P1(TS-009a)_1.txt,VAN56_P1,TS-009a,methacrylate,Polybenzyl MA,C=C(C)C(=O)OCc1ccccc1,[CH2][C](C)(C(=O)OCc1ccccc1),10200.0,1.18,SEC13,54.0,2020-02-11 00:00:00,None,20
"Dienstag, 11. Februar 2020 14:25:33",G1 3,25.0,364.5,0.342,236.3,985.8,511.0,275.9,VAN056_P1(TS-009a)_1.txt,VAN56_P1,TS-009a,methacrylate,Polybenzyl MA,C=C(C)C(=O)OCc1ccccc1,[CH2][C](C)(C(=O)OCc1ccccc1),10200.0,1.18,SEC13,54.0,2020-02-11 00:00:00,None,20
"Dienstag, 11. Februar 2020 14:26:08",G2 1,25.0,333.9,0.37,188.5,896.0,578.3,158.2,VAN056_P1(TS-009a)_1.txt,VAN56_P1,TS-009a,methacrylate,Polybenzyl MA,C=C(C)C(=O)OCc1ccccc1,[CH2][C](C)(C(=O)OCc1ccccc1),10200.0,1.18,SEC13,54.0,2020-02-11 00:00:00,None,20
"Dienstag, 11. Februar 2020 14:26:18",G2 2,25.0,308.0,0.215,189.3,386.4,367.7,97.14,VAN056_P1(TS-009a)_1.txt,VAN56_P1,TS-009a,methacrylate,Polybenzyl MA,C=C(C)C(=O)OCc1ccccc1,[CH2][C](C)(C(=O)OCc1ccccc1),10200.0,1.18,SEC13,54.0,2020-02-11 00:00:00,None,20
"Dienstag, 11. Februar 2020 14:26:29",G2 3,25.0,328.8,0.248,230.1,323.4,312.8,265.9,VAN056_P1(TS-009a)_1.txt,VAN56_P1,TS-009a,methacrylate,Polybenzyl MA,C=C(C)C(=O)OCc1ccccc1,[CH2][C](C)(C(=O)OCc1ccccc1),10200.0,1.18,SEC13,54.0,2020-02-11 00:00:00,None,20
"Dienstag, 11. Februar 2020 14:27:05",G3 1,25.0,455.7,0.598,266.1,569.5,498.5,114.5,VAN056_P1(TS-009a)_1.txt,VAN56_P1,TS-009a,methacrylate,Polybenzyl MA,C=C(C)C(=O)OCc1ccccc1,[CH2][C](C)(C(=O)OCc1ccccc1),10200.0,1.18,SEC13,54.0,2020-02-11 00:00:00,None,20
"Dienstag, 11. Februar 2020 14:27:16",G3 2,25.0,481.3,0.473,215.7,1672.0,1236.0,179.0,VAN056_P1(TS-009a)_1.txt,VAN56_P1,TS-009a,methacrylate,Polybenzyl MA,C=C(C)C(=O)OCc1ccccc1,[CH2][C](C)(C(=O)OCc1ccccc1),10200.0,1.18,SEC13,54.0,2020-02-11 00:00:00,None,20
"Dienstag, 11. Februar 2020 14:27:27",G3 3,25.0,437.8,0.33299999999999996,210.0,941.3,589.7,352.1,VAN056_P1(TS-009a)_1.txt,VAN56_P1,TS-009a,methacrylate,Polybenzyl MA,C=C(C)C(=O)OCc1ccccc1,[CH2][C](C)(C(=O)OCc1ccccc1),10200.0,1.18,SEC13,54.0,2020-02-11 00:00:00,None,20
"Dienstag, 11. Februar 2020 14:28:06",G4 1,25.0,662.5,0.725,289.4,1611.0,1141.0,241.5,VAN056_P1(TS-009a)_1.txt,VAN56_P1,TS-009a,methacrylate,Polybenzyl MA,C=C(C)C(=O)OCc1ccccc1,[CH2][C](C)(C(=O)OCc1ccccc1),10200.0,1.18,SEC13,54.0,2020-02-11 00:00:00,PVA,20
"Dienstag, 11. Februar 2020 14:28:17",G4 2,25.0,489.0,0.424,223.9,1897.0,1253.0,294.8,VAN056_P1(TS-009a)_1.txt,VAN56_P1,TS-009a,methacrylate,Polybenzyl MA,C=C(C)C(=O)OCc1ccccc1,[CH2][C](C)(C(=O)OCc1ccccc1),10200.0,1.18,SEC13,54.0,2020-02-11 00:00:00,PVA,20
"Dienstag, 11. Februar 2020 14:28:27",G4 3,25.0,738.4,0.628,358.9,786.7,605.2,257.2,VAN056_P1(TS-009a)_1.txt,VAN56_P1,TS-009a,methacrylate,Polybenzyl MA,C=C(C)C(=O)OCc1ccccc1,[CH2][C](C)(C(=O)OCc1ccccc1),10200.0,1.18,SEC13,54.0,2020-02-11 00:00:00,PVA,20
"Dienstag, 11. Februar 2020 14:29:02",G5 1,25.0,632.1,0.759,269.9,1692.0,1452.0,266.2,VAN056_P1(TS-009a)_1.txt,VAN56_P1,TS-009a,methacrylate,Polybenzyl MA,C=C(C)C(=O)OCc1ccccc1,[CH2][C](C)(C(=O)OCc1ccccc1),10200.0,1.18,SEC13,54.0,2020-02-11 00:00:00,PVA,20
"Dienstag, 11. Februar 2020 14:29:12",G5 2,25.0,1915.0,0.535,359.8,1370.0,1269.0,236.8,VAN056_P1(TS-009a)_1.txt,VAN56_P1,TS-009a,methacrylate,Polybenzyl MA,C=C(C)C(=O)OCc1ccccc1,[CH2][C](C)(C(=O)OCc1ccccc1),10200.0,1.18,SEC13,54.0,2020-02-11 00:00:00,PVA,20
"Dienstag, 11. Februar 2020 14:29:23",G5 3,25.0,874.9,0.716,290.9,753.1,639.5,124.7,VAN056_P1(TS-009a)_1.txt,VAN56_P1,TS-009a,methacrylate,Polybenzyl MA,C=C(C)C(=O)OCc1ccccc1,[CH2][C](C)(C(=O)OCc1ccccc1),10200.0,1.18,SEC13,54.0,2020-02-11 00:00:00,PVA,20
"Dienstag, 11. Februar 2020 14:30:02",G6 1,25.0,662.9,0.527,188.7,1836.0,1628.0,197.4,VAN056_P1(TS-009a)_1.txt,VAN56_P1,TS-009a,methacrylate,Polybenzyl MA,C=C(C)C(=O)OCc1ccccc1,[CH2][C](C)(C(=O)OCc1ccccc1),10200.0,1.18,SEC13,54.0,2020-02-11 00:00:00,PVA,20
"Dienstag, 11. Februar 2020 14:30:13",G6 2,25.0,2095.0,0.895,295.9,742.7,679.7,109.9,VAN056_P1(TS-009a)_1.txt,VAN56_P1,TS-009a,methacrylate,Polybenzyl MA,C=C(C)C(=O)OCc1ccccc1,[CH2][C](C)(C(=O)OCc1ccccc1),10200.0,1.18,SEC13,54.0,2020-02-11 00:00:00,PVA,20
"Dienstag, 11. Februar 2020 14:30:24",G6 3,25.0,1058.0,0.688,246.5,1350.0,1148.0,283.0,VAN056_P1(TS-009a)_1.txt,VAN56_P1,TS-009a,methacrylate,Polybenzyl MA,C=C(C)C(=O)OCc1ccccc1,[CH2][C](C)(C(=O)OCc1ccccc1),10200.0,1.18,SEC13,54.0,2020-02-11 00:00:00,PVA,20
"Dienstag, 18. Februar 2020 11:31:45",A1 1,24.8,2732.0,1.0,511.5,515.0,508.0,503.6,VAN064_P3(TS-016c)_1.txt,VAN64_P3,TS-016c,methacrylate,Poly-Propyl MA,C=C(C)C(=O)OCCC,[CH2][C](C)(C(=O)OCCC),28600.0,1.15,SEC13,47.0,2020-02-18 00:00:00,None,1
"Dienstag, 18. Februar 2020 11:31:56",A1 2,25.0,2493.0,0.723,454.4,4088.0,3249.0,321.1,VAN064_P3(TS-016c)_1.txt,VAN64_P3,TS-016c,methacrylate,Poly-Propyl MA,C=C(C)C(=O)OCCC,[CH2][C](C)(C(=O)OCCC),28600.0,1.15,SEC13,47.0,2020-02-18 00:00:00,None,1
"Dienstag, 18. Februar 2020 11:32:07",A1 3,24.9,1789.0,0.611,345.4,884.1,850.3,848.5,VAN064_P3(TS-016c)_1.txt,VAN64_P3,TS-016c,methacrylate,Poly-Propyl MA,C=C(C)C(=O)OCCC,[CH2][C](C)(C(=O)OCCC),28600.0,1.15,SEC13,47.0,2020-02-18 00:00:00,None,1
"Dienstag, 18. Februar 2020 11:32:53",A2 1,25.0,1367.0,0.597,234.7,675.1,653.2,649.2,VAN064_P3(TS-016c)_1.txt,VAN64_P3,TS-016c,methacrylate,Poly-Propyl MA,C=C(C)C(=O)OCCC,[CH2][C](C)(C(=O)OCCC),28600.0,1.15,SEC13,47.0,2020-02-18 00:00:00,None,1
"Dienstag, 18. Februar 2020 11:33:04",A2 2,25.0,1640.0,0.7509999999999999,301.5,692.3,676.6,676.7,VAN064_P3(TS-016c)_1.txt,VAN64_P3,TS-016c,methacrylate,Poly-Propyl MA,C=C(C)C(=O)OCCC,[CH2][C](C)(C(=O)OCCC),28600.0,1.15,SEC13,47.0,2020-02-18 00:00:00,None,1
"Dienstag, 18. Februar 2020 11:33:15",A2 3,25.0,659.0,0.835,131.0,1247.0,805.2,322.8,VAN064_P3(TS-016c)_1.txt,VAN64_P3,TS-016c,methacrylate,Poly-Propyl MA,C=C(C)C(=O)OCCC,[CH2][C](C)(C(=O)OCCC),28600.0,1.15,SEC13,47.0,2020-02-18 00:00:00,None,1
"Dienstag, 18. Februar 2020 11:33:53",A3 1,25.0,1842.0,0.523,220.8,904.4,881.6,882.0,VAN064_P3(TS-016c)_1.txt,VAN64_P3,TS-016c,methacrylate,Poly-Propyl MA,C=C(C)C(=O)OCCC,[CH2][C](C)(C(=O)OCCC),28600.0,1.15,SEC13,47.0,2020-02-18 00:00:00,None,1
"Dienstag, 18. Februar 2020 11:34:03",A3 2,25.0,1732.0,0.4,251.0,1152.0,1097.0,1084.0,VAN064_P3(TS-016c)_1.txt,VAN64_P3,TS-016c,methacrylate,Poly-Propyl MA,C=C(C)C(=O)OCCC,[CH2][C](C)(C(=O)OCCC),28600.0,1.15,SEC13,47.0,2020-02-18 00:00:00,None,1
"Dienstag, 18. Februar 2020 11:34:14",A3 3,25.0,1765.0,0.659,232.0,828.0,802.6,803.2,VAN064_P3(TS-016c)_1.txt,VAN64_P3,TS-016c,methacrylate,Poly-Propyl MA,C=C(C)C(=O)OCCC,[CH2][C](C)(C(=O)OCCC),28600.0,1.15,SEC13,47.0,2020-02-18 00:00:00,None,1
"Dienstag, 18. Februar 2020 11:34:53",A4 1,25.0,228.0,0.005,238.8,237.8,235.8,210.1,VAN064_P3(TS-016c)_1.txt,VAN64_P3,TS-016c,methacrylate,Poly-Propyl MA,C=C(C)C(=O)OCCC,[CH2][C](C)(C(=O)OCCC),28600.0,1.15,SEC13,47.0,2020-02-18 00:00:00,PVA,1
"Dienstag, 18. Februar 2020 11:35:04",A4 2,25.0,227.3,0.09300000000000001,245.1,262.9,255.2,179.2,VAN064_P3(TS-016c)_1.txt,VAN64_P3,TS-016c,methacrylate,Poly-Propyl MA,C=C(C)C(=O)OCCC,[CH2][C](C)(C(=O)OCCC),28600.0,1.15,SEC13,47.0,2020-02-18 00:00:00,PVA,1
"Dienstag, 18. Februar 2020 11:35:14",A4 3,25.0,222.2,0.043,220.4,237.5,234.8,200.9,VAN064_P3(TS-016c)_1.txt,VAN64_P3,TS-016c,methacrylate,Poly-Propyl MA,C=C(C)C(=O)OCCC,[CH2][C](C)(C(=O)OCCC),28600.0,1.15,SEC13,47.0,2020-02-18 00:00:00,PVA,1
"Dienstag, 18. Februar 2020 11:35:48",A5 1,25.0,220.7,0.019,226.5,229.5,227.7,201.3,VAN064_P3(TS-016c)_1.txt,VAN64_P3,TS-016c,methacrylate,Poly-Propyl MA,C=C(C)C(=O)OCCC,[CH2][C](C)(C(=O)OCCC),28600.0,1.15,SEC13,47.0,2020-02-18 00:00:00,PVA,1
"Dienstag, 18. Februar 2020 11:35:59",A5 2,25.0,224.7,0.055,222.6,246.1,242.1,194.0,VAN064_P3(TS-016c)_1.txt,VAN64_P3,TS-016c,methacrylate,Poly-Propyl MA,C=C(C)C(=O)OCCC,[CH2][C](C)(C(=O)OCCC),28600.0,1.15,SEC13,47.0,2020-02-18 00:00:00,PVA,1
"Dienstag, 18. Februar 2020 11:36:09",A5 3,25.0,211.3,0.16399999999999998,223.3,226.3,224.3,186.1,VAN064_P3(TS-016c)_1.txt,VAN64_P3,TS-016c,methacrylate,Poly-Propyl MA,C=C(C)C(=O)OCCC,[CH2][C](C)(C(=O)OCCC),28600.0,1.15,SEC13,47.0,2020-02-18 00:00:00,PVA,1
"Dienstag, 18. Februar 2020 11:36:41",A6 1,25.0,238.7,0.096,306.7,271.3,263.9,205.3,VAN064_P3(TS-016c)_1.txt,VAN64_P3,TS-016c,methacrylate,Poly-Propyl MA,C=C(C)C(=O)OCCC,[CH2][C](C)(C(=O)OCCC),28600.0,1.15,SEC13,47.0,2020-02-18 00:00:00,PVA,1
"Dienstag, 18. Februar 2020 11:36:52",A6 2,25.0,231.6,0.081,310.6,262.7,256.0,191.9,VAN064_P3(TS-016c)_1.txt,VAN64_P3,TS-016c,methacrylate,Poly-Propyl MA,C=C(C)C(=O)OCCC,[CH2][C](C)(C(=O)OCCC),28600.0,1.15,SEC13,47.0,2020-02-18 00:00:00,PVA,1
"Dienstag, 18. Februar 2020 11:37:03",A6 3,25.0,230.0,0.04,325.7,248.6,244.7,204.5,VAN064_P3(TS-016c)_1.txt,VAN64_P3,TS-016c,methacrylate,Poly-Propyl MA,C=C(C)C(=O)OCCC,[CH2][C](C)(C(=O)OCCC),28600.0,1.15,SEC13,47.0,2020-02-18 00:00:00,PVA,1
"Dienstag, 18. Februar 2020 11:37:41",B1 1,25.0,437.3,0.212,284.8,444.4,431.4,407.3,VAN064_P3(TS-016c)_1.txt,VAN64_P3,TS-016c,methacrylate,Poly-Propyl MA,C=C(C)C(=O)OCCC,[CH2][C](C)(C(=O)OCCC),28600.0,1.15,SEC13,47.0,2020-02-18 00:00:00,None,3
"Dienstag, 18. Februar 2020 11:37:52",B1 2,25.0,447.8,0.272,295.1,448.3,436.8,417.1,VAN064_P3(TS-016c)_1.txt,VAN64_P3,TS-016c,methacrylate,Poly-Propyl MA,C=C(C)C(=O)OCCC,[CH2][C](C)(C(=O)OCCC),28600.0,1.15,SEC13,47.0,2020-02-18 00:00:00,None,3
"Dienstag, 18. Februar 2020 11:38:03",B1 3,25.0,445.5,0.247,289.4,447.3,436.0,416.6,VAN064_P3(TS-016c)_1.txt,VAN64_P3,TS-016c,methacrylate,Poly-Propyl MA,C=C(C)C(=O)OCCC,[CH2][C](C)(C(=O)OCCC),28600.0,1.15,SEC13,47.0,2020-02-18 00:00:00,None,3
"Dienstag, 18. Februar 2020 11:38:36",B2 1,25.0,480.0,0.20600000000000002,296.5,834.8,619.3,409.8,VAN064_P3(TS-016c)_1.txt,VAN64_P3,TS-016c,methacrylate,Poly-Propyl MA,C=C(C)C(=O)OCCC,[CH2][C](C)(C(=O)OCCC),28600.0,1.15,SEC13,47.0,2020-02-18 00:00:00,None,3
"Dienstag, 18. Februar 2020 11:38:47",B2 2,25.0,473.4,0.19899999999999998,315.4,524.7,479.1,421.3,VAN064_P3(TS-016c)_1.txt,VAN64_P3,TS-016c,methacrylate,Poly-Propyl MA,C=C(C)C(=O)OCCC,[CH2][C](C)(C(=O)OCCC),28600.0,1.15,SEC13,47.0,2020-02-18 00:00:00,None,3
"Dienstag, 18. Februar 2020 11:38:58",B2 3,25.0,446.7,0.24,295.5,911.4,594.0,366.6,VAN064_P3(TS-016c)_1.txt,VAN64_P3,TS-016c,methacrylate,Poly-Propyl MA,C=C(C)C(=O)OCCC,[CH2][C](C)(C(=O)OCCC),28600.0,1.15,SEC13,47.0,2020-02-18 00:00:00,None,3
"Dienstag, 18. Februar 2020 11:39:32",B3 1,25.0,365.0,0.207,380.8,635.4,429.4,298.2,VAN064_P3(TS-016c)_1.txt,VAN64_P3,TS-016c,methacrylate,Poly-Propyl MA,C=C(C)C(=O)OCCC,[CH2][C](C)(C(=O)OCCC),28600.0,1.15,SEC13,47.0,2020-02-18 00:00:00,None,3
"Dienstag, 18. Februar 2020 11:39:43",B3 2,25.0,374.4,0.207,370.7,735.4,505.5,266.8,VAN064_P3(TS-016c)_1.txt,VAN64_P3,TS-016c,methacrylate,Poly-Propyl MA,C=C(C)C(=O)OCCC,[CH2][C](C)(C(=O)OCCC),28600.0,1.15,SEC13,47.0,2020-02-18 00:00:00,None,3
"Dienstag, 18. Februar 2020 11:39:53",B3 3,25.0,363.3,0.226,375.3,1008.0,593.2,286.0,VAN064_P3(TS-016c)_1.txt,VAN64_P3,TS-016c,methacrylate,Poly-Propyl MA,C=C(C)C(=O)OCCC,[CH2][C](C)(C(=O)OCCC),28600.0,1.15,SEC13,47.0,2020-02-18 00:00:00,None,3
"Dienstag, 18. Februar 2020 11:40:27",B4 1,25.0,247.6,0.065,279.5,265.2,261.4,230.6,VAN064_P3(TS-016c)_1.txt,VAN64_P3,TS-016c,methacrylate,Poly-Propyl MA,C=C(C)C(=O)OCCC,[CH2][C](C)(C(=O)OCCC),28600.0,1.15,SEC13,47.0,2020-02-18 00:00:00,PVA,3
"Dienstag, 18. Februar 2020 11:40:38",B4 2,25.0,253.1,0.076,283.7,260.2,257.2,231.7,VAN064_P3(TS-016c)_1.txt,VAN64_P3,TS-016c,methacrylate,Poly-Propyl MA,C=C(C)C(=O)OCCC,[CH2][C](C)(C(=O)OCCC),28600.0,1.15,SEC13,47.0,2020-02-18 00:00:00,PVA,3
"Dienstag, 18. Februar 2020 11:40:49",B4 3,25.0,248.7,0.004,279.0,263.6,259.6,227.2,VAN064_P3(TS-016c)_1.txt,VAN64_P3,TS-016c,methacrylate,Poly-Propyl MA,C=C(C)C(=O)OCCC,[CH2][C](C)(C(=O)OCCC),28600.0,1.15,SEC13,47.0,2020-02-18 00:00:00,PVA,3
"Dienstag, 18. Februar 2020 11:41:24",B5 1,25.0,250.4,0.09300000000000001,278.3,291.3,279.3,205.0,VAN064_P3(TS-016c)_1.txt,VAN64_P3,TS-016c,methacrylate,Poly-Propyl MA,C=C(C)C(=O)OCCC,[CH2][C](C)(C(=O)OCCC),28600.0,1.15,SEC13,47.0,2020-02-18 00:00:00,PVA,3
"Dienstag, 18. Februar 2020 11:41:35",B5 2,25.0,242.7,0.14,274.8,262.1,256.7,212.2,VAN064_P3(TS-016c)_1.txt,VAN64_P3,TS-016c,methacrylate,Poly-Propyl MA,C=C(C)C(=O)OCCC,[CH2][C](C)(C(=O)OCCC),28600.0,1.15,SEC13,47.0,2020-02-18 00:00:00,PVA,3
"Dienstag, 18. Februar 2020 11:41:46",B5 3,25.0,252.7,0.026000000000000002,277.6,268.9,264.5,230.9,VAN064_P3(TS-016c)_1.txt,VAN64_P3,TS-016c,methacrylate,Poly-Propyl MA,C=C(C)C(=O)OCCC,[CH2][C](C)(C(=O)OCCC),28600.0,1.15,SEC13,47.0,2020-02-18 00:00:00,PVA,3
"Dienstag, 18. Februar 2020 11:42:22",B6 1,25.0,243.9,0.049,257.4,265.1,259.9,217.6,VAN064_P3(TS-016c)_1.txt,VAN64_P3,TS-016c,methacrylate,Poly-Propyl MA,C=C(C)C(=O)OCCC,[CH2][C](C)(C(=O)OCCC),28600.0,1.15,SEC13,47.0,2020-02-18 00:00:00,PVA,3
"Dienstag, 18. Februar 2020 11:42:33",B6 2,25.0,245.1,0.068,257.2,272.6,265.6,214.1,VAN064_P3(TS-016c)_1.txt,VAN64_P3,TS-016c,methacrylate,Poly-Propyl MA,C=C(C)C(=O)OCCC,[CH2][C](C)(C(=O)OCCC),28600.0,1.15,SEC13,47.0,2020-02-18 00:00:00,PVA,3
"Dienstag, 18. Februar 2020 11:42:44",B6 3,25.0,250.3,0.054000000000000006,267.1,272.5,266.7,223.7,VAN064_P3(TS-016c)_1.txt,VAN64_P3,TS-016c,methacrylate,Poly-Propyl MA,C=C(C)C(=O)OCCC,[CH2][C](C)(C(=O)OCCC),28600.0,1.15,SEC13,47.0,2020-02-18 00:00:00,PVA,3
"Dienstag, 18. Februar 2020 11:43:19",C1 1,25.0,220.2,0.011000000000000001,363.9,227.9,226.3,207.6,VAN064_P3(TS-016c)_1.txt,VAN64_P3,TS-016c,methacrylate,Poly-Propyl MA,C=C(C)C(=O)OCCC,[CH2][C](C)(C(=O)OCCC),28600.0,1.15,SEC13,47.0,2020-02-18 00:00:00,None,5
"Dienstag, 18. Februar 2020 11:43:30",C1 2,25.0,212.5,0.05,359.8,224.2,222.7,199.5,VAN064_P3(TS-016c)_1.txt,VAN64_P3,TS-016c,methacrylate,Poly-Propyl MA,C=C(C)C(=O)OCCC,[CH2][C](C)(C(=O)OCCC),28600.0,1.15,SEC13,47.0,2020-02-18 00:00:00,None,5
"Dienstag, 18. Februar 2020 11:43:40",C1 3,25.0,217.6,0.071,364.0,232.4,230.0,197.7,VAN064_P3(TS-016c)_1.txt,VAN64_P3,TS-016c,methacrylate,Poly-Propyl MA,C=C(C)C(=O)OCCC,[CH2][C](C)(C(=O)OCCC),28600.0,1.15,SEC13,47.0,2020-02-18 00:00:00,None,5
"Dienstag, 18. Februar 2020 11:44:14",C2 1,25.0,223.7,0.17600000000000002,360.6,210.4,209.3,188.6,VAN064_P3(TS-016c)_1.txt,VAN64_P3,TS-016c,methacrylate,Poly-Propyl MA,C=C(C)C(=O)OCCC,[CH2][C](C)(C(=O)OCCC),28600.0,1.15,SEC13,47.0,2020-02-18 00:00:00,None,5
"Dienstag, 18. Februar 2020 11:44:25",C2 2,25.0,222.3,0.027999999999999997,347.3,236.8,234.1,200.3,VAN064_P3(TS-016c)_1.txt,VAN64_P3,TS-016c,methacrylate,Poly-Propyl MA,C=C(C)C(=O)OCCC,[CH2][C](C)(C(=O)OCCC),28600.0,1.15,SEC13,47.0,2020-02-18 00:00:00,None,5
"Dienstag, 18. Februar 2020 11:44:36",C2 3,25.0,227.4,0.017,336.2,242.2,239.1,203.0,VAN064_P3(TS-016c)_1.txt,VAN64_P3,TS-016c,methacrylate,Poly-Propyl MA,C=C(C)C(=O)OCCC,[CH2][C](C)(C(=O)OCCC),28600.0,1.15,SEC13,47.0,2020-02-18 00:00:00,None,5
"Dienstag, 18. Februar 2020 11:45:12",C3 1,25.0,215.6,0.025,342.6,226.4,224.7,199.2,VAN064_P3(TS-016c)_1.txt,VAN64_P3,TS-016c,methacrylate,Poly-Propyl MA,C=C(C)C(=O)OCCC,[CH2][C](C)(C(=O)OCCC),28600.0,1.15,SEC13,47.0,2020-02-18 00:00:00,None,5
"Dienstag, 18. Februar 2020 11:45:22",C3 2,25.0,219.7,0.021,339.1,230.2,228.4,204.0,VAN064_P3(TS-016c)_1.txt,VAN64_P3,TS-016c,methacrylate,Poly-Propyl MA,C=C(C)C(=O)OCCC,[CH2][C](C)(C(=O)OCCC),28600.0,1.15,SEC13,47.0,2020-02-18 00:00:00,None,5
"Dienstag, 18. Februar 2020 11:45:33",C3 3,25.0,216.1,0.142,350.9,237.6,234.9,201.4,VAN064_P3(TS-016c)_1.txt,VAN64_P3,TS-016c,methacrylate,Poly-Propyl MA,C=C(C)C(=O)OCCC,[CH2][C](C)(C(=O)OCCC),28600.0,1.15,SEC13,47.0,2020-02-18 00:00:00,None,5
"Dienstag, 18. Februar 2020 11:46:07",C4 1,25.0,268.8,0.003,331.6,286.4,280.3,242.5,VAN064_P3(TS-016c)_1.txt,VAN64_P3,TS-016c,methacrylate,Poly-Propyl MA,C=C(C)C(=O)OCCC,[CH2][C](C)(C(=O)OCCC),28600.0,1.15,SEC13,47.0,2020-02-18 00:00:00,PVA,5
