index,measurment_data,sample,temperature,z_average,dispersity,mean_count_rate,volume_mean,intensity_mean,number_mean,file,np_formulation,substance_code,polymer_class,polymer,smiles_monomer,smiles_ru,mn,pdi,mn_method,tg,date,additive,polymer_concentration,mass_ru,circular_smiles_10,dp,with_pva,valid,roll_valid,mean_z_average,predicted_z_average,error,rel_error
2281,"Donnerstag, 30. Januar 2020 12:45:23",C3 3,25.0,114.9,0.145,228.4,104.1,133.0,71.15,VAN054_P3(TS-002)_1.txt,VAN54_P3,P03,methacrylate,PMMA,C=C(C)(C(=O)OC),[CH2][C](C)(C(=O)OC),101400.0,1.88,SEC13,105.0,2020-01-29 00:00:00,None,5,100.11699999999998,C3[C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)3,1012.8150064424626,0,1,1.0,113.48888888888888,125.1436767578125,10.243676757812494,0.08915297439349429
2282,"Donnerstag, 30. Januar 2020 12:46:06",C4 1,25.0,205.9,0.076,425.6,224.5,222.7,178.3,VAN054_P3(TS-002)_1.txt,VAN54_P3,P03,methacrylate,PMMA,C=C(C)(C(=O)OC),[CH2][C](C)(C(=O)OC),101400.0,1.88,SEC13,105.0,2020-01-29 00:00:00,PVA,5,100.11699999999998,C3[C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)3,1012.8150064424626,1,1,0.9722222222222222,197.75555555555562,201.34085083007812,4.559149169921881,0.022142540893258282
2283,"Donnerstag, 30. Januar 2020 12:46:17",C4 2,25.0,203.1,0.061,425.3,219.4,218.3,175.2,VAN054_P3(TS-002)_1.txt,VAN54_P3,P03,methacrylate,PMMA,C=C(C)(C(=O)OC),[CH2][C](C)(C(=O)OC),101400.0,1.88,SEC13,105.0,2020-01-29 00:00:00,PVA,5,100.11699999999998,C3[C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)3,1012.8150064424626,1,1,0.9722222222222222,197.75555555555562,201.34085083007812,1.7591491699218693,0.008661492712564596
2284,"Donnerstag, 30. Januar 2020 12:46:28",C4 3,25.0,197.4,0.073,424.8,211.0,210.3,177.3,VAN054_P3(TS-002)_1.txt,VAN54_P3,P03,methacrylate,PMMA,C=C(C)(C(=O)OC),[CH2][C](C)(C(=O)OC),101400.0,1.88,SEC13,105.0,2020-01-29 00:00:00,PVA,5,100.11699999999998,C3[C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)3,1012.8150064424626,1,1,0.9722222222222222,197.75555555555562,201.34085083007812,3.9408508300781193,0.019963783333729074
2285,"Donnerstag, 30. Januar 2020 12:47:11",C5 1,25.0,193.5,0.005,299.5,201.0,200.6,174.6,VAN054_P3(TS-002)_1.txt,VAN54_P3,P03,methacrylate,PMMA,C=C(C)(C(=O)OC),[CH2][C](C)(C(=O)OC),101400.0,1.88,SEC13,105.0,2020-01-29 00:00:00,PVA,5,100.11699999999998,C3[C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)3,1012.8150064424626,1,1,0.9722222222222222,197.75555555555562,201.34085083007812,7.840850830078125,0.04052119292030039
2286,"Donnerstag, 30. Januar 2020 12:47:21",C5 2,25.0,190.2,0.165,297.7,207.5,207.8,164.7,VAN054_P3(TS-002)_1.txt,VAN54_P3,P03,methacrylate,PMMA,C=C(C)(C(=O)OC),[CH2][C](C)(C(=O)OC),101400.0,1.88,SEC13,105.0,2020-01-29 00:00:00,PVA,5,100.11699999999998,C3[C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)3,1012.8150064424626,1,1,0.9722222222222222,197.75555555555562,201.3408203125,11.140820312500011,0.05857423928759207
2287,"Donnerstag, 30. Januar 2020 12:47:32",C5 3,25.0,198.7,0.024,298.6,209.6,208.9,177.6,VAN054_P3(TS-002)_1.txt,VAN54_P3,P03,methacrylate,PMMA,C=C(C)(C(=O)OC),[CH2][C](C)(C(=O)OC),101400.0,1.88,SEC13,105.0,2020-01-29 00:00:00,PVA,5,100.11699999999998,C3[C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)3,1012.8150064424626,1,1,0.9722222222222222,197.75555555555562,201.34085083007812,2.6408508300781364,0.013290643332049
2288,"Donnerstag, 30. Januar 2020 12:48:13",C6 1,25.0,195.5,0.175,308.1,207.3,208.4,156.2,VAN054_P3(TS-002)_1.txt,VAN54_P3,P03,methacrylate,PMMA,C=C(C)(C(=O)OC),[CH2][C](C)(C(=O)OC),101400.0,1.88,SEC13,105.0,2020-01-29 00:00:00,PVA,5,100.11699999999998,C3[C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)3,1012.8150064424626,1,1,0.9722222222222222,197.75555555555562,201.34085083007812,5.840850830078125,0.029876474834159207
2289,"Donnerstag, 30. Januar 2020 12:48:24",C6 2,25.0,196.6,0.075,305.0,212.0,211.3,172.6,VAN054_P3(TS-002)_1.txt,VAN54_P3,P03,methacrylate,PMMA,C=C(C)(C(=O)OC),[CH2][C](C)(C(=O)OC),101400.0,1.88,SEC13,105.0,2020-01-29 00:00:00,PVA,5,100.11699999999998,C3[C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)3,1012.8150064424626,1,1,0.9722222222222222,197.75555555555562,201.34085083007812,4.740850830078131,0.02411419547343912
2290,"Donnerstag, 30. Januar 2020 12:48:34",C6 3,25.0,198.9,0.076,304.0,216.4,216.1,166.4,VAN054_P3(TS-002)_1.txt,VAN54_P3,P03,methacrylate,PMMA,C=C(C)(C(=O)OC),[CH2][C](C)(C(=O)OC),101400.0,1.88,SEC13,105.0,2020-01-29 00:00:00,PVA,5,100.11699999999998,C3[C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)3,1012.8150064424626,1,1,0.9722222222222222,197.75555555555562,201.34085083007812,2.4408508300781193,0.012271748768617995
2291,"Donnerstag, 30. Januar 2020 12:49:15",D1 1,25.0,137.3,0.15,456.4,134.1,151.9,95.58,VAN054_P3(TS-002)_1.txt,VAN54_P3,P03,methacrylate,PMMA,C=C(C)(C(=O)OC),[CH2][C](C)(C(=O)OC),101400.0,1.88,SEC13,105.0,2020-01-29 00:00:00,None,8,100.11699999999998,C3[C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)3,1012.8150064424626,0,1,1.0,135.36666666666667,145.460693359375,8.160693359374989,0.059436950905862984
2292,"Donnerstag, 30. Januar 2020 12:49:25",D1 2,25.0,133.7,0.106,440.4,130.5,148.2,94.55,VAN054_P3(TS-002)_1.txt,VAN54_P3,P03,methacrylate,PMMA,C=C(C)(C(=O)OC),[CH2][C](C)(C(=O)OC),101400.0,1.88,SEC13,105.0,2020-01-29 00:00:00,None,8,100.11699999999998,C3[C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)3,1012.8150064424626,0,1,1.0,135.36666666666667,145.460693359375,11.760693359375011,0.08796330111724018
2293,"Donnerstag, 30. Januar 2020 12:49:36",D1 3,25.0,133.4,0.11800000000000001,438.7,128.3,153.9,81.43,VAN054_P3(TS-002)_1.txt,VAN54_P3,P03,methacrylate,PMMA,C=C(C)(C(=O)OC),[CH2][C](C)(C(=O)OC),101400.0,1.88,SEC13,105.0,2020-01-29 00:00:00,None,8,100.11699999999998,C3[C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)3,1012.8150064424626,0,1,1.0,135.36666666666667,145.46070861816406,12.060708618164057,0.0904101095814397
2294,"Donnerstag, 30. Januar 2020 12:50:28",D2 1,25.0,137.2,0.109,386.8,134.4,156.7,87.77,VAN054_P3(TS-002)_1.txt,VAN54_P3,P03,methacrylate,PMMA,C=C(C)(C(=O)OC),[CH2][C](C)(C(=O)OC),101400.0,1.88,SEC13,105.0,2020-01-29 00:00:00,None,8,100.11699999999998,C3[C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)3,1012.8150064424626,0,1,1.0,135.36666666666667,145.460693359375,8.260693359375011,0.060209135272412624
2295,"Donnerstag, 30. Januar 2020 12:50:39",D2 2,25.0,136.1,0.134,386.4,133.1,150.8,95.48,VAN054_P3(TS-002)_1.txt,VAN54_P3,P03,methacrylate,PMMA,C=C(C)(C(=O)OC),[CH2][C](C)(C(=O)OC),101400.0,1.88,SEC13,105.0,2020-01-29 00:00:00,None,8,100.11699999999998,C3[C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)3,1012.8150064424626,0,1,1.0,135.36666666666667,145.46070861816406,9.360708618164068,0.0687781676573407
2296,"Donnerstag, 30. Januar 2020 12:50:50",D2 3,25.0,138.2,0.153,384.8,135.7,152.3,97.5,VAN054_P3(TS-002)_1.txt,VAN54_P3,P03,methacrylate,PMMA,C=C(C)(C(=O)OC),[CH2][C](C)(C(=O)OC),101400.0,1.88,SEC13,105.0,2020-01-29 00:00:00,None,8,100.11699999999998,C3[C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)3,1012.8150064424626,0,1,1.0,135.36666666666667,145.46070861816406,7.260708618164074,0.05253768898816262
2297,"Donnerstag, 30. Januar 2020 12:51:30",D3 1,25.0,136.0,0.10800000000000001,374.2,134.7,147.1,105.3,VAN054_P3(TS-002)_1.txt,VAN54_P3,P03,methacrylate,PMMA,C=C(C)(C(=O)OC),[CH2][C](C)(C(=O)OC),101400.0,1.88,SEC13,105.0,2020-01-29 00:00:00,None,8,100.11699999999998,C3[C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)3,1012.8150064424626,0,1,1.0,135.36666666666667,145.460693359375,9.460693359375,0.0695639217601103
2298,"Donnerstag, 30. Januar 2020 12:51:40",D3 2,25.0,135.0,0.11,362.6,135.8,148.7,104.0,VAN054_P3(TS-002)_1.txt,VAN54_P3,P03,methacrylate,PMMA,C=C(C)(C(=O)OC),[CH2][C](C)(C(=O)OC),101400.0,1.88,SEC13,105.0,2020-01-29 00:00:00,None,8,100.11699999999998,C3[C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)3,1012.8150064424626,0,1,1.0,135.36666666666667,145.46070861816406,10.460708618164062,0.07748673050491899
2299,"Donnerstag, 30. Januar 2020 12:51:51",D3 3,25.0,131.4,0.091,365.2,129.2,145.0,96.54,VAN054_P3(TS-002)_1.txt,VAN54_P3,P03,methacrylate,PMMA,C=C(C)(C(=O)OC),[CH2][C](C)(C(=O)OC),101400.0,1.88,SEC13,105.0,2020-01-29 00:00:00,None,8,100.11699999999998,C3[C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)3,1012.8150064424626,0,1,1.0,135.36666666666667,145.46070861816406,14.060708618164057,0.10700691490231397
2300,"Donnerstag, 30. Januar 2020 12:52:31",D4 1,25.0,212.7,0.09300000000000001,361.1,234.3,231.4,184.9,VAN054_P3(TS-002)_1.txt,VAN54_P3,P03,methacrylate,PMMA,C=C(C)(C(=O)OC),[CH2][C](C)(C(=O)OC),101400.0,1.88,SEC13,105.0,2020-01-29 00:00:00,PVA,8,100.11699999999998,C3[C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)3,1012.8150064424626,1,1,0.9722222222222222,214.3,223.5074462890625,10.807446289062511,0.05081074889074994
2301,"Donnerstag, 30. Januar 2020 12:52:42",D4 2,25.0,214.0,0.146,355.8,241.1,237.2,168.4,VAN054_P3(TS-002)_1.txt,VAN54_P3,P03,methacrylate,PMMA,C=C(C)(C(=O)OC),[CH2][C](C)(C(=O)OC),101400.0,1.88,SEC13,105.0,2020-01-29 00:00:00,PVA,8,100.11699999999998,C3[C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)3,1012.8150064424626,1,1,0.9722222222222222,214.3,223.5074462890625,9.5074462890625,0.04442731910776869
2302,"Donnerstag, 30. Januar 2020 12:52:53",D4 3,25.0,218.1,0.11699999999999999,360.2,240.9,237.4,195.2,VAN054_P3(TS-002)_1.txt,VAN54_P3,P03,methacrylate,PMMA,C=C(C)(C(=O)OC),[CH2][C](C)(C(=O)OC),101400.0,1.88,SEC13,105.0,2020-01-29 00:00:00,PVA,8,100.11699999999998,C3[C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)3,1012.8150064424626,1,1,0.9722222222222222,214.3,223.5074462890625,5.407446289062506,0.024793426359754726
2303,"Donnerstag, 30. Januar 2020 12:53:33",D5 1,25.0,211.9,0.086,286.9,233.8,230.9,181.6,VAN054_P3(TS-002)_1.txt,VAN54_P3,P03,methacrylate,PMMA,C=C(C)(C(=O)OC),[CH2][C](C)(C(=O)OC),101400.0,1.88,SEC13,105.0,2020-01-29 00:00:00,PVA,8,100.11699999999998,C3[C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)3,1012.8150064424626,1,1,0.9722222222222222,214.3,223.5074462890625,11.607446289062494,0.05477794378981828
2304,"Donnerstag, 30. Januar 2020 12:53:55",D5 3,25.0,212.2,0.193,294.4,230.8,228.3,181.9,VAN054_P3(TS-002)_1.txt,VAN54_P3,P03,methacrylate,PMMA,C=C(C)(C(=O)OC),[CH2][C](C)(C(=O)OC),101400.0,1.88,SEC13,105.0,2020-01-29 00:00:00,PVA,8,100.11699999999998,C3[C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)3,1012.8150064424626,1,1,0.9722222222222222,214.3,223.5074462890625,11.307446289062511,0.053286740287759246
2305,"Donnerstag, 30. Januar 2020 12:54:35",D6 1,25.1,214.2,0.08800000000000001,304.5,238.5,235.1,183.9,VAN054_P3(TS-002)_1.txt,VAN54_P3,P03,methacrylate,PMMA,C=C(C)(C(=O)OC),[CH2][C](C)(C(=O)OC),101400.0,1.88,SEC13,105.0,2020-01-29 00:00:00,PVA,8,100.11699999999998,C3[C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)3,1012.8150064424626,1,1,0.9722222222222222,214.3,223.5074462890625,9.307446289062511,0.0434521302010388
2306,"Donnerstag, 30. Januar 2020 12:54:46",D6 2,25.0,213.0,0.17800000000000002,304.5,618.0,338.0,169.1,VAN054_P3(TS-002)_1.txt,VAN54_P3,P03,methacrylate,PMMA,C=C(C)(C(=O)OC),[CH2][C](C)(C(=O)OC),101400.0,1.88,SEC13,105.0,2020-01-29 00:00:00,PVA,8,100.11699999999998,C3[C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)3,1012.8150064424626,1,1,0.9722222222222222,214.3,223.5074462890625,10.5074462890625,0.04933073375146713
2307,"Donnerstag, 30. Januar 2020 12:54:57",D6 3,25.0,218.3,0.048,303.6,236.0,233.3,195.6,VAN054_P3(TS-002)_1.txt,VAN54_P3,P03,methacrylate,PMMA,C=C(C)(C(=O)OC),[CH2][C](C)(C(=O)OC),101400.0,1.88,SEC13,105.0,2020-01-29 00:00:00,PVA,8,100.11699999999998,C3[C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)3,1012.8150064424626,1,1,0.9722222222222222,214.3,223.5074462890625,5.207446289062489,0.023854540948522622
2308,"Donnerstag, 30. Januar 2020 12:55:40",E1 1,25.0,158.8,0.15,307.6,166.4,180.9,107.0,VAN054_P3(TS-002)_1.txt,VAN54_P3,P03,methacrylate,PMMA,C=C(C)(C(=O)OC),[CH2][C](C)(C(=O)OC),101400.0,1.88,SEC13,105.0,2020-01-29 00:00:00,None,10,100.11699999999998,C3[C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)3,1012.8150064424626,0,1,1.0,156.72222222222226,159.19068908691406,0.39068908691405113,0.002460258733715687
2309,"Donnerstag, 30. Januar 2020 12:55:51",E1 2,25.0,148.6,0.156,206.7,410.6,250.7,111.2,VAN054_P3(TS-002)_1.txt,VAN54_P3,P03,methacrylate,PMMA,C=C(C)(C(=O)OC),[CH2][C](C)(C(=O)OC),101400.0,1.88,SEC13,105.0,2020-01-29 00:00:00,None,10,100.11699999999998,C3[C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)3,1012.8150064424626,0,1,1.0,156.72222222222226,159.19068908691406,10.590689086914068,0.07126977851220773
2310,"Donnerstag, 30. Januar 2020 12:56:02",E1 3,25.0,152.8,0.19,223.7,154.6,160.8,126.7,VAN054_P3(TS-002)_1.txt,VAN54_P3,P03,methacrylate,PMMA,C=C(C)(C(=O)OC),[CH2][C](C)(C(=O)OC),101400.0,1.88,SEC13,105.0,2020-01-29 00:00:00,None,10,100.11699999999998,C3[C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)3,1012.8150064424626,0,1,1.0,156.72222222222226,159.190673828125,6.390673828124989,0.04182378159767662
2311,"Donnerstag, 30. Januar 2020 12:56:44",E2 1,25.0,163.3,0.11699999999999999,229.6,171.2,178.2,128.9,VAN054_P3(TS-002)_1.txt,VAN54_P3,P03,methacrylate,PMMA,C=C(C)(C(=O)OC),[CH2][C](C)(C(=O)OC),101400.0,1.88,SEC13,105.0,2020-01-29 00:00:00,None,10,100.11699999999998,C3[C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)3,1012.8150064424626,0,1,1.0,156.72222222222226,159.19068908691406,4.109310913085949,0.025164181953986214
2312,"Donnerstag, 30. Januar 2020 12:56:55",E2 2,25.0,162.3,0.083,231.6,171.8,178.3,130.8,VAN054_P3(TS-002)_1.txt,VAN54_P3,P03,methacrylate,PMMA,C=C(C)(C(=O)OC),[CH2][C](C)(C(=O)OC),101400.0,1.88,SEC13,105.0,2020-01-29 00:00:00,None,10,100.11699999999998,C3[C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)3,1012.8150064424626,0,1,1.0,156.72222222222226,159.19068908691406,3.109310913085949,0.01915779983417097
2313,"Donnerstag, 30. Januar 2020 12:57:06",E2 3,25.0,164.0,0.122,229.0,176.3,186.5,118.9,VAN054_P3(TS-002)_1.txt,VAN54_P3,P03,methacrylate,PMMA,C=C(C)(C(=O)OC),[CH2][C](C)(C(=O)OC),101400.0,1.88,SEC13,105.0,2020-01-29 00:00:00,None,10,100.11699999999998,C3[C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)[CH2][C](C)(C(=O)OC)3,1012.8150064424626,0,1,1.0,156.72222222222226,159.19068908691406,4.8093109130859375,0.029325066543206935
